search_nodes_v3,query,text
search_nodes_v3,raw_properties,object
search_nodes_v3,risk_level,text
search_nodes_v3,section,text
search_nodes_v3,section_subtype,text
search_nodes_v3,sectors,text
search_nodes_v3,social_handles,text
search_nodes_v3,source_types,text
search_nodes_v3,source_urls,text
search_nodes_v3,stats,object
search_nodes_v3,status,keyword
search_nodes_v3,suite,text
search_nodes_v3,swift_codes,text
search_nodes_v3,timestamp,date
search_nodes_v3,total_sources,long
search_nodes_v3,type,text
search_nodes_v3,typeName,keyword
search_nodes_v3,updatedAt,date
search_nodes_v3,url,text
search_nodes_v3,urls,text
search_nodes_v3,userId,long
search_nodes_v3,vat_numbers,text
search_nodes_v3,version,text
search_nodes_v3,word_count,long
search_nodes_v3,worldcheck_categories,text
search_nodes_v3,worldcheck_entry_id,text
search_nodes_v3,worldcheck_further_info,text
search_nodes_v3,worldcheck_keywords,text
search_nodes_v3,worldcheck_linked_entities,text
search_nodes_v3,worldcheck_source_urls,text
input_output_wiki_matrix,access_level,keyword
input_output_wiki_matrix,button_endpoint,keyword
input_output_wiki_matrix,button_group,keyword
input_output_wiki_matrix,button_icon,keyword
input_output_wiki_matrix,button_label,text
input_output_wiki_matrix,content,text
input_output_wiki_matrix,created_at,date
input_output_wiki_matrix,data_accessible,text
input_output_wiki_matrix,data_restricted,text
input_output_wiki_matrix,data_types,keyword
input_output_wiki_matrix,data_unavailable,text
input_output_wiki_matrix,description,text
input_output_wiki_matrix,description_full,text
input_output_wiki_matrix,doc_type,keyword
input_output_wiki_matrix,entity_types,text
input_output_wiki_matrix,input_type,keyword
input_output_wiki_matrix,jurisdiction,keyword
input_output_wiki_matrix,legal_notes,text
input_output_wiki_matrix,method,keyword
input_output_wiki_matrix,module,keyword
input_output_wiki_matrix,output_type,keyword
input_output_wiki_matrix,region,keyword
input_output_wiki_matrix,registry_domain,keyword
input_output_wiki_matrix,registry_name,text
input_output_wiki_matrix,registry_type,keyword
input_output_wiki_matrix,registry_url,keyword
input_output_wiki_matrix,research_notes,text
input_output_wiki_matrix,tags,keyword
input_output_wiki_matrix,transparency_level,keyword
input_output_wiki_matrix,ubo_disclosure,keyword
library,client_type_inferred,keyword
library,content,text
library,content_embedding,dense_vector
library,content_preview,text
library,depth,keyword
library,filename,keyword
library,indexed_at,date
library,jurisdictions,keyword
library,paragraph_count,integer
library,primary_type,keyword
library,purpose_indicators,text
library,red_flags,text
library,report_date,date
library,report_id,keyword
library,scope,keyword
library,secondary_types,keyword
library,sectors,keyword
library,source_type,keyword
library,subjects,text
library,title,text
library,word_count,integer
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,canonicalValue,text
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,class,keyword
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,className,text
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,content,text
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,content_vector,dense_vector
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,createdAt,date
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,description_vector,dense_vector
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,embedded_edges,nested
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,embedding_status,text
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,embedding_updated,date
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,graph_layout,object
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,id,keyword
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,label,text
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,lastSeen,date
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,metadata,object
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,node_class,text
cymonides-1-grid-scenario-suite-2025-12-12t18-25-27-453z,projectId,text
